VOR_Picker,VOR_Lines,Date
140,21,2/27/2008
508,86,2/27/2008
971,50,2/27/2008
900,50,2/27/2008
469,28,2/27/2008
282,50,2/27/2008
140,10,2/27/2008
446,25,2/27/2008
446,22,2/28/2008
469,37,2/28/2008
6572,22,2/28/2008
3556,19,2/28/2008
140,2,2/28/2008
508,75,2/28/2008
469,51,2/28/2008
446,50,2/28/2008
140,27,2/28/2008
437,50,2/28/2008
140,7,2/28/2008
469,51,2/28/2008
508,76,2/28/2008
446,100,2/28/2008
140,24,2/28/2008
900,51,2/28/2008
140,2,2/28/2008
110,1,2/28/2008
508,75,2/28/2008
140,8,2/28/2008
282,76,2/28/2008
469,41,2/28/2008
508,25,2/28/2008
110,10,2/28/2008
900,25,2/28/2008
3001,15,2/28/2008
6572,31,2/28/2008
3556,22,2/28/2008
971,45,2/28/2008
900,75,2/28/2008
437,75,2/28/2008
971,55,2/28/2008
971,50,2/28/2008
900,57,2/28/2008
140,7,2/28/2008
900,50,2/28/2008
140,4,2/28/2008
971,50,2/28/2008
971,50,2/28/2008
282,75,2/28/2008
140,3,2/28/2008
469,50,2/28/2008
900,68,2/28/2008
446,100,2/28/2008
971,50,2/28/2008
140,26,2/28/2008
971,55,2/28/2008
508,249,2/29/2008
971,257,2/29/2008
437,134,2/29/2008
900,290,2/29/2008
140,114,2/29/2008
inj,28,2/29/2008
inj,106,2/29/2008
469,219,2/29/2008
282,267,2/29/2008
446,339,2/29/2008
209,22,2/29/2008
110,3,2/29/2008
508,258,3/3/2008
900,310,3/3/2008
921,102,3/3/2008
304,100,3/3/2008
209,75,3/3/2008
110,19,3/3/2008
inj.,74,3/3/2008
inj.,62,3/3/2008
469,318,3/3/2008
469,223,3/3/2008
209t,99,3/3/2008
140,93,3/3/2008
282,253,3/3/2008
900,25,3/3/2008
508,258,3/4/2008
469,286,3/4/2008
971,323,3/4/2008
temp3,82,3/4/2008
140,108,3/4/2008
110,57,3/4/2008
inj.,115,3/4/2008
278,130,3/4/2008
446,275,3/4/2008
282,230,3/4/2008
900,278,3/4/2008
inj.,62,3/4/2008
921,54,3/4/2008
304,51,3/4/2008
469,186,3/5/2008
971,362,3/5/2008
140,122,3/5/2008
446,182,3/5/2008
209,10,3/5/2008
508,275,3/5/2008
8021,107,3/5/2008
998,260,3/5/2008
900,288,3/5/2008
282,125,3/5/2008
974,51,3/5/2008
209,24,3/5/2008
278,75,3/5/2008
inj.,151,3/5/2008
446,285,3/6/2008
998,179,3/6/2008
900,351,3/6/2008
8021,59,3/6/2008
140,69,3/6/2008
278,50,3/6/2008
inj.,29,3/6/2008
282,155,3/6/2008
971,312,3/6/2008
inj.,148,3/6/2008
508,301,3/6/2008
79,25,3/6/2008
110,26,3/6/2008
469,159,3/6/2008
469,58,3/7/2008
inj.,74,3/7/2008
140,44,3/7/2008
446,69,3/7/2008
110,5,3/7/2008
900,218,3/7/2008
971,138,3/7/2008
998,81,3/7/2008
282,78,3/7/2008
437,132,3/7/2008
inj.,25,3/7/2008
998,213,3/10/2008
282,367,3/10/2008
971,419,3/10/2008
508,253,3/10/2008
140,88,3/10/2008
437,50,3/10/2008
974,103,3/10/2008
900,399,3/10/2008
446,107,3/10/2008
469,214,3/10/2008
282,195,3/11/2008
508,221,3/11/2008
140,51,3/11/2008
446,298,3/11/2008
278,136,3/11/2008
921,44,3/11/2008
304,51,3/11/2008
469,102,3/11/2008
437,166,3/11/2008
971,359,3/11/2008
900,272,3/11/2008
974,25,3/11/2008
998,125,3/11/2008
en,2,3/11/2008
inj.,171,3/11/2008
51,6,3/11/2008
282,211,3/12/2008
209,100,3/12/2008
900,309,3/12/2008
437,252,3/12/2008
921,58,3/12/2008
inj.,133,3/12/2008
140,91,3/12/2008
998,360,3/12/2008
209,96,3/12/2008
508,300,3/12/2008
446,310,3/12/2008
469,145,3/12/2008
304,55,3/12/2008
971,351,3/13/2008
282,243,3/13/2008
140,99,3/13/2008
469,88,3/13/2008
446,245,3/13/2008
508,178,3/13/2008
437,150,3/13/2008
900,279,3/13/2008
278,72,3/13/2008
998,137,3/13/2008
110,8,3/13/2008
INJ,166,3/13/2008
469,207,3/14/2008
282,25,3/14/2008
998,319,3/14/2008
900,228,3/14/2008
508,172,3/14/2008
971,261,3/14/2008
437,195,3/14/2008
140,134,3/14/2008
INJ,160,3/14/2008
inj,87,3/17/2008
508,125,3/17/2008
469,152,3/17/2008
140,75,3/17/2008
971,277,3/17/2008
304,76,3/17/2008
282,205,3/17/2008
437,183,3/17/2008
900,251,3/17/2008
998,246,3/17/2008
921,50,3/17/2008
278,139,3/17/2008
110,38,3/17/2008
inj,48,3/17/2008
469,211,3/18/2008
282,282,3/18/2008
508,331,3/18/2008
140,25,3/18/2008
110,96,3/18/2008
974,355,3/18/2008
900,409,3/18/2008
437,45,3/18/2008
998,51,3/18/2008
278,77,3/18/2008
140,95,3/18/2008
3001,138,3/18/2008
6572,16,3/18/2008
3556,15,3/18/2008
469,282,3/19/2008
508,148,3/19/2008
282,190,3/19/2008
971,251,3/19/2008
inj,110,3/19/2008
900,315,3/19/2008
437,206,3/19/2008
998,351,3/19/2008
140,86,3/19/2008
209,11,3/19/2008
inj,26,3/19/2008
971,400,3/20/2008
140,139,3/20/2008
508,273,3/20/2008
469,206,3/20/2008
278,50,3/20/2008
Markis,52,3/20/2008
i,44,3/20/2008
8,0,3/20/2008
998,50,3/20/2008
437,204,3/20/2008
900,197,3/20/2008
282,202,3/20/2008
304,51,3/20/2008
165,7,3/20/2008
i,126,3/20/2008
282,182,3/21/2008
469,156,3/21/2008
971,177,3/21/2008
900,258,3/21/2008
437,202,3/21/2008
Markis,98,3/21/2008
i,5,3/21/2008
140,112,3/21/2008
508,72,3/21/2008
209,1,3/21/2008
inj,72,3/21/2008
469,126,3/24/2008
437,197,3/24/2008
900,228,3/24/2008
markis,143,3/24/2008
140,90,3/24/2008
304,50,3/24/2008
282,231,3/24/2008
282,27,3/24/2008
i,36,3/24/2008
508,287,3/24/2008
209,75,3/24/2008
971,150,3/24/2008
bo,22,3/24/2008
en,8,3/24/2008
i,189,3/24/2008
inj,149,3/25/2008
469,171,3/25/2008
437,280,3/25/2008
900,296,3/25/2008
markis,153,3/25/2008
209,51,3/25/2008
140,150,3/25/2008
en,55,3/25/2008
971,298,3/25/2008
508,322,3/25/2008
282,233,3/25/2008
304,100,3/25/2008
inj,21,3/25/2008
469,150,3/26/2008
437,228,3/26/2008
900,221,3/26/2008
markis,151,3/26/2008
209,94,3/26/2008
140,106,3/26/2008
bo,27,3/26/2008
en,8,3/26/2008
i,36,3/26/2008
282,418,3/26/2008
i,148,3/26/2008
508,273,3/26/2008
971,368,3/26/2008
140,24,3/26/2008
508,272,3/27/2008
469,275,3/27/2008
282,100,3/27/2008
140,99,3/27/2008
inj,25,3/27/2008
inj,115,3/27/2008
bo,66,3/27/2008
971,337,3/27/2008
900,227,3/27/2008
markis,165,3/27/2008
randall,126,3/27/2008
437,102,3/27/2008
974,25,3/27/2008
209,57,3/27/2008
437,153,3/28/2008
900,317,3/28/2008
9003,170,3/28/2008
9002,184,3/28/2008
140,88,3/28/2008
inj,146,3/28/2008
971,278,3/28/2008
140,66,3/28/2008
209,86,3/28/2008
508,148,3/28/2008
en,4,3/28/2008
inj,85,3/31/2008
469,307,3/31/2008
508,244,3/31/2008
209,108,3/31/2008
921,119,3/31/2008
900,304,3/31/2008
974,86,3/31/2008
9003,174,3/31/2008
9002,217,3/31/2008
140,108,3/31/2008
inj,38,3/31/2008
469,269,4/1/2008
508,160,4/1/2008
921,112,4/1/2008
INJ,107,4/1/2008
437,206,4/1/2008
9002,235,4/1/2008
9003,167,4/1/2008
900,238,4/1/2008
209,227,4/1/2008
TEMP3,50,4/1/2008
140,83,4/1/2008
INJ,17,4/1/2008
900,279,4/2/2008
437,184,4/2/2008
9002,283,4/2/2008
9003,207,4/2/2008
140,147,4/2/2008
inj,58,4/2/2008
Countney,158,4/2/2008
Mario,131,4/2/2008
469,252,4/2/2008
508,220,4/2/2008
inj,110,4/2/2008
469,264,4/3/2008
508,164,4/3/2008
CP,150,4/3/2008
MM,152,4/3/2008
INJ,133,4/3/2008
INJ,37,4/3/2008
140,124,4/3/2008
900,275,4/3/2008
9002,260,4/3/2008
9003,215,4/3/2008
437,161,4/3/2008
508,268,4/4/2008
469,284,4/4/2008
9002,231,4/4/2008
Mario,183,4/4/2008
9003,82,4/4/2008
Courtney,202,4/4/2008
900,240,4/4/2008
140,227,4/4/2008
INJ,160,4/4/2008
9002,282,4/7/2008
900,296,4/7/2008
temp2,242,4/7/2008
temp3,208,4/7/2008
903,51,4/7/2008
140,145,4/7/2008
508,246,4/7/2008
469,254,4/7/2008
921,50,4/7/2008
inj,144,4/7/2008
temp2,268,4/8/2008
900,188,4/8/2008
9002,297,4/8/2008
temp3,262,4/8/2008
903,74,4/8/2008
140,124,4/8/2008
INJ,58,4/8/2008
INJ,90,4/8/2008
508,323,4/8/2008
469,347,4/8/2008
508,176,4/9/2008
469,236,4/9/2008
903,105,4/9/2008
209,206,4/9/2008
INJ,145,4/9/2008
140,135,4/9/2008
9002,223,4/9/2008
TEMP3,291,4/9/2008
TEMP2,283,4/9/2008
900,155,4/9/2008
0508,129,4/10/2008
469,248,4/10/2008
903,106,4/10/2008
900,199,4/10/2008
INJ,93,4/10/2008
INJ,72,4/10/2008
140,109,4/10/2008
TEMP3,273,4/10/2008
9002,295,4/10/2008
TEMP2,275,4/10/2008
209,146,4/10/2008
TEMP2,285,4/11/2008
9002,193,4/11/2008
TEMP3,254,4/11/2008
508,173,4/11/2008
TEMP4,51,4/11/2008
NJ,113,4/11/2008
140,103,4/11/2008
903,102,4/11/2008
469,287,4/11/2008
Stan,164,4/14/2008
988,296,4/14/2008
903,104,4/14/2008
508,175,4/14/2008
14,123,4/14/2008
INJ,126,4/14/2008
INJ,18,4/14/2008
140,44,4/14/2008
BO,22,4/14/2008
979,204,4/14/2008
900,100,4/14/2008
986,257,4/14/2008
469,298,4/14/2008
508,284,4/15/2008
469,216,4/15/2008
979,148,4/15/2008
STAN,174,4/15/2008
79,53,4/15/2008
209,211,4/15/2008
110,4,4/15/2008
140,95,4/15/2008
INJ,183,4/15/2008
986,274,4/15/2008
900,176,4/15/2008
988,197,4/15/2008
903,49,4/15/2008
974,39,4/15/2008
921,78,4/15/2008
140,15,4/15/2008
988,313,4/16/2008
TEMP4,206,4/16/2008
508,267,4/16/2008
209,99,4/16/2008
140,137,4/16/2008
979,138,4/16/2008
900,126,4/16/2008
986,301,4/16/2008
209,17,4/16/2008
469,237,4/16/2008
921,50,4/16/2008
INJ,157,4/16/2008
469,330,4/17/2008
508,226,4/17/2008
TEMP4,233,4/17/2008
140,136,4/17/2008
INJ,182,4/17/2008
979,137,4/17/2008
988,290,4/17/2008
986,321,4/17/2008
900,146,4/17/2008
921,59,4/17/2008
469,250,4/18/2008
508,175,4/18/2008
INJ,127,4/18/2008
140,149,4/18/2008
EN,7,4/18/2008
921,81,4/18/2008
974,24,4/18/2008
986,277,4/18/2008
TEMP4,244,4/18/2008
209,81,4/18/2008
979,165,4/18/2008
900,151,4/18/2008
469,212,4/21/2008
508,285,4/21/2008
988,128,4/21/2008
209,104,4/21/2008
140,165,4/21/2008
110,8,4/21/2008
INJ,137,4/21/2008
979,105,4/21/2008
986,289,4/21/2008
900,279,4/21/2008
921,150,4/21/2008
469,295,4/22/2008
508,257,4/22/2008
900,279,4/22/2008
306,30,4/22/2008
921,126,4/22/2008
140,169,4/22/2008
INJ,197,4/22/2008
986,306,4/22/2008
TEMP4,149,4/22/2008
209,249,4/22/2008
903,25,4/22/2008
508,404,4/23/2008
469,231,4/23/2008
903,76,4/23/2008
140,112,4/23/2008
INJ,142,4/23/2008
979,125,4/23/2008
900,260,4/23/2008
986,317,4/23/2008
921,74,4/23/2008
209,100,4/23/2008
TEMP2,71,4/23/2008
986,323,4/24/2008
TEMP2,172,4/24/2008
903,122,4/24/2008
900,265,4/24/2008
209,108,4/24/2008
BO,20,4/24/2008
INJ,187,4/24/2008
469,304,4/24/2008
26,75,4/24/2008
921,100,4/24/2008
TEMP11,125,4/24/2008
165,79,4/24/2008
140,166,4/24/2008
469,290,4/25/2008
508,235,4/25/2008
110,9,4/25/2008
INJ,149,4/25/2008
979,259,4/25/2008
986,260,4/25/2008
JAMES,235,4/25/2008
RANDY,228,4/25/2008
140,209,4/25/2008
469,255,4/28/2008
508,173,4/28/2008
140,111,4/28/2008
967,33,4/28/2008
INJ,128,4/28/2008
979,166,4/28/2008
TEMP11,233,4/28/2008
986,258,4/28/2008
TEMP2,235,4/28/2008
900,188,4/28/2008
469,213,4/29/2008
508,221,4/29/2008
TEMP11,280,4/29/2008
903,50,4/29/2008
900,126,4/29/2008
140,146,4/29/2008
INJ,138,4/29/2008
986,379,4/29/2008
TEMP2,201,4/29/2008
979,229,4/29/2008
921,75,4/29/2008
979,210,4/30/2008
986,288,4/30/2008
TEMP2,277,4/30/2008
903,104,4/30/2008
140,168,4/30/2008
EN,3,4/30/2008
BO,20,4/30/2008
469,286,4/30/2008
508,215,4/30/2008
TEMP11,239,4/30/2008
900,98,4/30/2008
INJ,136,4/30/2008
508,244,5/1/2008
469,246,5/1/2008
TEMP11,258,5/1/2008
INJ,193,5/1/2008
979,183,5/1/2008
986,397,5/1/2008
TEMP2,230,5/1/2008
140,130,5/1/2008
469,196,5/2/2008
508,171,5/2/2008
TEMP11,252,5/2/2008
140,120,5/2/2008
INJ,91,5/2/2008
979,160,5/2/2008
986,256,5/2/2008
TEMP2,297,5/2/2008
140,36,5/2/2008
INJ,32,5/2/2008
0469,311,5/5/2008
0508,355,5/5/2008
0967,26,5/5/2008
temp2,302,5/5/2008
inj,81,5/5/2008
0282,225,5/5/2008
0921,76,5/5/2008
0986,332,5/5/2008
0900,101,5/5/2008
0903,79,5/5/2008
0140,131,5/5/2008
inj,41,5/5/2008
0508,180,5/6/2008
0979,212,5/6/2008
0986,328,5/6/2008
0903,87,5/6/2008
0140,128,5/6/2008
110,22,5/6/2008
inj,49,5/6/2008
0469,286,5/6/2008
0282,251,5/6/2008
temp2,286,5/6/2008
inj,134,5/7/2008
0979,254,5/7/2008
0986,350,5/7/2008
0282,257,5/7/2008
0903,64,5/7/2008
0140,129,5/7/2008
bo,17,5/7/2008
0508,237,5/7/2008
0469,356,5/7/2008
0995,334,5/7/2008
0900,50,5/7/2008
469,74,5/8/2008
508,211,5/8/2008
979,234,5/8/2008
209,50,5/8/2008
140,165,5/8/2008
110,18,5/8/2008
282,354,5/8/2008
986,320,5/8/2008
995,279,5/8/2008
921,50,5/8/2008
INJ,344,5/8/2008
0282,212,5/9/2008
0979,73,5/9/2008
0140,90,5/9/2008
7canada,15,5/9/2008
inj,33,5/9/2008
0110,13,5/9/2008
0508,245,5/9/2008
0469,179,5/9/2008
0995,288,5/9/2008
0986,298,5/9/2008
inj,121,5/9/2008
0469,304,5/12/2008
0282,314,5/12/2008
0110,47,5/12/2008
inj,88,5/12/2008
0986,279,5/12/2008
0995,349,5/12/2008
0900,151,5/12/2008
0140,211,5/12/2008
0903,25,5/12/2008
0921,126,5/12/2008
inj,48,5/12/2008
7code,30,5/12/2008
0282,250,5/13/2008
0469,322,5/13/2008
0995,319,5/13/2008
0900,256,5/13/2008
inj,118,5/13/2008
0508,212,5/13/2008
0986,350,5/13/2008
0140,160,5/13/2008
0110,30,5/13/2008
0921,100,5/13/2008
inj,74,5/13/2008
0508,150,5/14/2008
0469,343,5/14/2008
0140,131,5/14/2008
inj,32,5/14/2008
0282,351,5/14/2008
0986,327,5/14/2008
0995,339,5/14/2008
temp7,129,5/14/2008
0921,75,5/14/2008
inj,145,5/14/2008
,,5/14/2008
0469,147,5/15/2008
0282,323,5/15/2008
0995,370,5/15/2008
0110,7,5/15/2008
inj,103,5/15/2008
0508,402,5/15/2008
0986,333,5/15/2008
temp7,172,5/15/2008
0903,70,5/15/2008
bo,58,5/15/2008
inj,44,5/15/2008
282,206,5/16/2008
986,303,5/16/2008
995,330,5/16/2008
903,65,5/16/2008
469,284,5/16/2008
temp7,103,5/16/2008
140,145,5/16/2008
inj,54,5/16/2008
inj,39,5/16/2008
0986,325,5/19/2008
0995,351,5/19/2008
inj,95,5/19/2008
0282,290,5/19/2008
0469,328,5/19/2008
temp7,150,5/19/2008
0900,100,5/19/2008
0140,145,5/19/2008
0967,19,5/19/2008
inj,24,5/19/2008
0282,471,5/20/2008
0140,128,5/20/2008
0995,279,5/20/2008
0900,31,5/20/2008
inj,31,5/20/2008
0469,389,5/20/2008
0986,401,5/20/2008
temp7,158,5/20/2008
temp8,151,5/20/2008
inj,123,5/20/2008
0986,319,5/22/2008
TEMP8,147,5/22/2008
0900,173,5/22/2008
0209,25,5/22/2008
INJ,81,5/22/2008
0140,124,5/22/2008
0469,402,5/22/2008
TEMP7,155,5/22/2008
0995,312,5/22/2008
TEMP6,26,5/22/2008
INJ,39,5/22/2008
0986,228,5/23/2008
0995,227,5/23/2008
temp8,162,5/23/2008
inj,127,5/23/2008
0469,342,5/23/2008
0140,155,5/23/2008
temp9,189,5/23/2008
temp7,122,5/23/2008
0110,29,5/23/2008
inj,19,5/23/2008
TEMP9,180,5/27/2008
0986,324,5/27/2008
TEMP8,194,5/27/2008
0900,97,5/27/2008
0921,50,5/27/2008
EN,4,5/27/2008
INJ,17,5/27/2008
0469,450,5/27/2008
0140,174,5/27/2008
0995,252,5/27/2008
TEMP3,50,5/27/2008
INJ,102,5/27/2008
,,5/27/2008
0140,186,5/28/2008
0986,255,5/28/2008
0921,83,5/28/2008
temp8,75,5/28/2008
inj,102,5/28/2008
0469,416,5/28/2008
temp9,235,5/28/2008
0995,423,5/28/2008
temp10,140,5/28/2008
0900,101,5/28/2008
inj,47,5/28/2008
temp9,100,6/2/2008
0986,386,6/2/2008
0995,297,6/2/2008
0900,351,6/2/2008
inj,9,6/2/2008
0140,230,6/2/2008
temp3,137,6/2/2008
temp10,49,6/2/2008
0921,154,6/2/2008
0967,34,6/2/2008
0051,25,6/2/2008
inj,99,6/2/2008
0995,380,6/3/2008
temp4,175,6/3/2008
0921,129,6/3/2008
0469,220,6/3/2008
0900,154,6/3/2008
0970,25,6/3/2008
0051,4,6/3/2008
inj,97,6/3/2008
0986,469,6/3/2008
temp5,204,6/3/2008
0140,164,6/3/2008
temp3,80,6/3/2008
inj,35,6/3/2008
0995,336,6/4/2008
temp4,268,6/4/2008
0140,200,6/4/2008
0921,50,6/4/2008
inj,32,6/4/2008
0986,529,6/4/2008
temp5,237,6/4/2008
temp3,128,6/4/2008
0900,103,6/4/2008
temp6,25,6/4/2008
0469,95,6/4/2008
inj,121,6/4/2008
0986,349,6/5/2008
temp5,218,6/5/2008
temp3,213,6/5/2008
0921,50,6/5/2008
inj,34,6/5/2008
0140,91,6/5/2008
0995,323,6/5/2008
temp4,275,6/5/2008
0110,5,6/5/2008
0469,153,6/5/2008
0900,87,6/5/2008
0992,41,6/5/2008
inj,107,6/5/2008
0469,82,6/6/2008
0995,400,6/6/2008
TEMP4,275,6/6/2008
0140,25,6/6/2008
0900,8,6/6/2008
0110,6,6/6/2008
INJ,87,6/6/2008
0508,161,6/6/2008
0986,263,6/6/2008
TEMP5,234,6/6/2008
0992,63,6/6/2008
0967,43,6/6/2008
INJ,25,6/6/2008
0140,123,6/9/2008
0508,269,6/9/2008
0469,181,6/9/2008
0176,41,6/9/2008
temp4,256,6/9/2008
0995,304,6/9/2008
inj,53,6/9/2008
temp6,50,6/9/2008
0986,380,6/9/2008
temp5,243,6/9/2008
0992,101,6/9/2008
inj,70,6/9/2008
0140,143,6/10/2008
0995,375,6/10/2008
temp5,260,6/10/2008
temp4,296,6/10/2008
inj,32,6/10/2008
0508,318,6/10/2008
0469,180,6/10/2008
0986,366,6/10/2008
0992,75,6/10/2008
inj,109,6/10/2008
0508,353,6/11/2008
0469,151,6/11/2008
0140,157,6/11/2008
temp4,302,6/11/2008
0110,6,6/11/2008
inj,7,6/11/2008
0986,349,6/11/2008
temp5,275,6/11/2008
0995,329,6/11/2008
inj,122,6/11/2008
0140,146,6/12/2008
temp5,234,6/12/2008
temp4,302,6/12/2008
0986,306,6/12/2008
0992,11,6/12/2008
0110,8,6/12/2008
inj,102,6/12/2008
0508,251,6/12/2008
0469,233,6/12/2008
0995,359,6/12/2008
0992,46,6/12/2008
inj,31,6/12/2008
0986,52,6/13/2008
0913,245,6/13/2008
0995,362,6/13/2008
0110,2,6/13/2008
inj,40,6/13/2008
0508,173,6/13/2008
0469,274,6/13/2008
temp4,281,6/13/2008
0140,177,6/13/2008
0900,145,6/13/2008
0921,25,6/13/2008
0110,6,6/13/2008
inj,96,6/13/2008
0140,136,6/16/2008
0986,335,6/16/2008
0926,262,6/16/2008
0995,330,6/16/2008
0110,2,6/16/2008
0900,77,6/16/2008
INJ,60,6/16/2008
0469,191,6/16/2008
0508,130,6/16/2008
0913,228,6/16/2008
0921,64,6/16/2008
0992,25,6/16/2008
INJ,36,6/16/2008
,,6/16/2008
0508,185,6/17/2008
0992,57,6/17/2008
0995,300,6/17/2008
0986,307,6/17/2008
0921,51,6/17/2008
0900,50,6/17/2008
inj,103,6/17/2008
0469,191,6/17/2008
0140,175,6/17/2008
0926,349,6/17/2008
0913,254,6/17/2008
0110,2,6/17/2008
inj,18,6/17/2008
0508,367,6/18/2008
0995,155,6/18/2008
0926,265,6/18/2008
0992,78,6/18/2008
0900,98,6/18/2008
inj,73,6/18/2008
0913,234,6/18/2008
0986,340,6/18/2008
0140,160,6/18/2008
0921,156,6/18/2008
0110,3,6/18/2008
inj,76,6/18/2008
0469,200,6/19/2008
0986,306,6/19/2008
0995,297,6/19/2008
0992,55,6/19/2008
inj,115,6/19/2008
0140,89,6/19/2008
0913,244,6/19/2008
0926,274,6/19/2008
0508,147,6/19/2008
0921,130,6/19/2008
0051,1,6/19/2008
0906,51,6/19/2008
inj,26,6/19/2008
0986,195,6/20/2008
0995,276,6/20/2008
0926,262,6/20/2008
inj,15,6/20/2008
0469,251,6/20/2008
0508,150,6/20/2008
0913,155,6/20/2008
0922,58,6/20/2008
0140,160,6/20/2008
inj,108,6/20/2008
0140,121,6/23/2008
0913,271,6/23/2008
0926,301,6/23/2008
0986,247,6/23/2008
0278,62,6/23/2008
0992,100,6/23/2008
0110,2,6/23/2008
inj,30,6/23/2008
0995,197,6/23/2008
0508,199,6/23/2008
0469,125,6/23/2008
0967,31,6/23/2008
inj,96,6/23/2008
0926,283,6/24/2008
0986,324,6/24/2008
0913,281,6/24/2008
0995,382,6/24/2008
0992,50,6/24/2008
0900,50,6/24/2008
0921,50,6/24/2008
0110,4,6/24/2008
inj,133,6/24/2008
0469,203,6/24/2008
0508,218,6/24/2008
0140,107,6/24/2008
inj,21,6/24/2008
0469,224,6/25/2008
0508,288,6/25/2008
0986,250,6/25/2008
0992,153,6/25/2008
0110,13,6/25/2008
inj,113,6/25/2008
0140,120,6/25/2008
0995,304,6/25/2008
0926,250,6/25/2008
0913,276,6/25/2008
inj,37,6/25/2008
986,356,6/26/2008
913,214,6/26/2008
995,286,6/26/2008
926,282,6/26/2008
bo,49,6/26/2008
inj,128,6/26/2008
469,348,6/26/2008
508,173,6/26/2008
79,22,6/26/2008
140,100,6/26/2008
0140,170,6/27/2008
0926,320,6/27/2008
0995,345,6/27/2008
0921,50,6/27/2008
0900,28,6/27/2008
inj,27,6/27/2008
0469,303,6/27/2008
0508,263,6/27/2008
0992,97,6/27/2008
0986,63,6/27/2008
inj,95,6/27/2008
,0,6/27/2008
0913,140,6/30/2008
0986,310,6/30/2008
0995,302,6/30/2008
0926,283,6/30/2008
0992,103,6/30/2008
0900,149,6/30/2008
inj,95,6/30/2008
0469,235,6/30/2008
0508,220,6/30/2008
0140,83,6/30/2008
bo,52,6/30/2008
0921,75,6/30/2008
inj,35,6/30/2008
0926,286,7/1/2008
0913,270,7/1/2008
0986,304,7/1/2008
0140,85,7/1/2008
0992,100,7/1/2008
0110,1,7/1/2008
inj,90,7/1/2008
0469,219,7/1/2008
0508,232,7/1/2008
0995,308,7/1/2008
inj,29,7/1/2008
0986,280,7/2/2008
0926,239,7/2/2008
0995,352,7/2/2008
0900,102,7/2/2008
0110,10,7/2/2008
inj,133,7/2/2008
0469,168,7/2/2008
0508,172,7/2/2008
0140,86,7/2/2008
0913,275,7/2/2008
0921,97,7/2/2008
0992,50,7/2/2008
inj,22,7/2/2008
0913,275,7/3/2008
0995,105,7/3/2008
0926,95,7/3/2008
0900,91,7/3/2008
0110,12,7/3/2008
inj,95,7/3/2008
0469,274,7/3/2008
0508,211,7/3/2008
0986,276,7/3/2008
0921,82,7/3/2008
0967,20,7/3/2008
inj,19,7/3/2008
0079,53,7/7/2008
0176,43,7/7/2008
0140,149,7/7/2008
0986,255,7/7/2008
0913,152,7/7/2008
0995,247,7/7/2008
0900,18,7/7/2008
inj,47,7/7/2008
0469,206,7/7/2008
05508,159,7/7/2008
0926,283,7/7/2008
0921,79,7/7/2008
0992,52,7/7/2008
0110,2,7/7/2008
inj,59,7/7/2008
0900,245,7/8/2008
0508,325,7/8/2008
0469,155,7/8/2008
0992,50,7/8/2008
094,50,7/8/2008
inj,78,7/8/2008
0140,157,7/8/2008
0913,237,7/8/2008
0986,285,7/8/2008
0995,296,7/8/2008
0110,17,7/8/2008
0921,121,7/8/2008
0967,11,7/8/2008
inj,39,7/8/2008
0140,189,7/9/2008
0913,227,7/9/2008
0995,327,7/9/2008
0900,36,7/9/2008
0079,56,7/9/2008
0921,75,7/9/2008
inj,14,7/9/2008
0508,342,7/9/2008
0986,336,7/9/2008
temp19,99,7/9/2008
0992,110,7/9/2008
0110,45,7/9/2008
0974,50,7/9/2008
inj,102,7/9/2008
0469,390,7/9/2008
,,7/9/2008
0508,257,7/10/2008
0986,273,7/10/2008
0900,60,7/10/2008
0995,298,7/10/2008
0921,77,7/10/2008
0974,57,7/10/2008
inj,89,7/10/2008
0140,137,7/10/2008
0469,280,7/10/2008
0913,284,7/10/2008
temp20,50,7/10/2008
inj,25,7/10/2008
0469,199,7/11/2008
0508,123,7/11/2008
0995,367,7/11/2008
0986,376,7/11/2008
0967,21,7/11/2008
inj,64,7/11/2008
0140,149,7/11/2008
0913,334,7/11/2008
0900,87,7/11/2008
inj,40,7/11/2008
0986,340,7/14/2008
0900,198,7/14/2008
0921,152,7/14/2008
0992,100,7/14/2008
inj,105,7/14/2008
0508,369,7/14/2008
0140,221,7/14/2008
0913,344,7/14/2008
0974,50,7/14/2008
0278,75,7/14/2008
inj,15,7/14/2008
0508,370,7/15/2008
0140,129,7/15/2008
0913,272,7/15/2008
0921,80,7/15/2008
inj,22,7/15/2008
temp7,153,7/15/2008
0469,223,7/15/2008
0986,347,7/15/2008
0900,96,7/15/2008
0974,50,7/15/2008
0278,51,7/15/2008
0992,111,7/15/2008
inj,105,7/15/2008
0140,222,7/16/2008
0986,348,7/16/2008
0508,212,7/16/2008
0992,75,7/16/2008
0900,16,7/16/2008
0110,1,7/16/2008
0974,100,7/16/2008
0967,51,7/16/2008
inj,15,7/16/2008
0469,245,7/16/2008
0913,349,7/16/2008
temp7,178,7/16/2008
0921,55,7/16/2008
inj,107,7/16/2008
0986,338,7/17/2008
0913,311,7/17/2008
temp7,202,7/17/2008
0992,99,7/17/2008
079,25,7/17/2008
0278,101,7/17/2008
0974,51,7/17/2008
inj,106,7/17/2008
0140,194,7/17/2008
0469,268,7/17/2008
0508,203,7/17/2008
0900,7,7/17/2008
0921,100,7/17/2008
inj,15,7/17/2008
0140,175,7/18/2008
0986,303,7/18/2008
temp7,196,7/18/2008
0900,8,7/18/2008
0992,75,7/18/2008
inj,23,7/18/2008
0469,158,7/18/2008
